year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,version,party_simplified,vote_percentage
2004,MAINE,ME,23,11,2,US PRESIDENT,"COBB, DAVID",GREEN,0.0,2936,740752,20210113,OTHER,0.3963539754195737
2004,MAINE,ME,23,11,2,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,1965,740752,20210113,LIBERTARIAN,0.2652709678812882
2004,MAINE,ME,23,11,2,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,0.0,735,740752,20210113,OTHER,0.0992234918029246
2004,MAINE,ME,23,11,2,US PRESIDENT,BLANK VOTE/SCATTERING,Unknown Party,0.0,4,740752,20210113,OTHER,0.0005399917921247596
2004,MARYLAND,MD,24,52,52,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,1334493,2384238,20210113,DEMOCRAT,55.97146761355201
2004,MARYLAND,MD,24,52,52,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,1024703,2384238,20210113,REPUBLICAN,42.97821777859425
2004,MARYLAND,MD,24,52,52,US PRESIDENT,"NADER, RALPH",POPULIST,0.0,11854,2384238,20210113,OTHER,0.49718190885305913
2004,MARYLAND,MD,24,52,52,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,6094,2384238,20210113,LIBERTARIAN,0.2555952887253705
2004,MARYLAND,MD,24,52,52,US PRESIDENT,"COBB, DAVID",GREEN,0.0,3632,2384238,20210113,OTHER,0.15233378546940365
2004,MARYLAND,MD,24,52,52,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,0.0,3421,2384238,20210113,OTHER,0.14348399782236507
2004,MARYLAND,MD,24,52,52,US PRESIDENT,OTHER,UNAFFILIATED,1.0,34,2384238,20210113,OTHER,0.0014260321326981617
2004,MARYLAND,MD,24,52,52,US PRESIDENT,OTHER,DEMOCRAT,1.0,7,2384238,20210113,DEMOCRAT,0.00029359485084962155
2004,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,1803800,2927455,20210113,DEMOCRAT,61.6166602048537
2004,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,1071109,2927455,20210113,REPUBLICAN,36.58840187124994
2004,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,BLANK VOTE/SCATTERING,Unknown Party,0.0,15067,2927455,20210113,OTHER,0.5146791325571187
2004,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,15022,2927455,20210113,LIBERTARIAN,0.513141961191547
2004,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"COBB, DAVID",GREEN-RAINBOW,0.0,10623,2927455,20210113,OTHER,0.36287492036598346
2004,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,OTHER,Unknown Party,0.0,7028,2927455,20210113,OTHER,0.24007200793863612
2004,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"NADER, RALPH",INDEPENDENT,1.0,4806,2927455,20210113,OTHER,0.16416990184306846
2004,MICHIGAN,MI,26,34,23,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,2479183,4839252,20210113,DEMOCRAT,51.23070672905647
2004,MICHIGAN,MI,26,34,23,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,2313746,4839252,20210113,REPUBLICAN,47.812058557810175
2004,MICHIGAN,MI,26,34,23,US PRESIDENT,"NADER, RALPH",NO PARTY AFFILIATION,0.0,24035,4839252,20210113,OTHER,0.49666766682123603
2004,MICHIGAN,MI,26,34,23,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,10552,4839252,20210113,LIBERTARIAN,0.2180502275971576
2004,MICHIGAN,MI,26,34,23,US PRESIDENT,"COBB, DAVID",GREEN,0.0,5325,4839252,20210113,OTHER,0.11003766697828508
2004,MICHIGAN,MI,26,34,23,US PRESIDENT,"PEROUTKA, MICHAEL",U.S. TAXPAYERS PARTY,0.0,4980,4839252,20210113,OTHER,0.10290846601912858
2004,MICHIGAN,MI,26,34,23,US PRESIDENT,"BROWN, WALT",NATURAL LAW,0.0,1431,4839252,20210113,OTHER,0.029570685717544776
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,"KERRY, JOHN",DEMOCRATIC-FARMER-LABOR,0.0,1445014,2828387,20210113,DEMOCRAT,51.08968468600654
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,1346695,2828387,20210113,REPUBLICAN,47.613533791521455
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,"NADER, RALPH",BETTER LIFE,0.0,18683,2828387,20210113,OTHER,0.6605531704112627
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,4639,2828387,20210113,LIBERTARIAN,0.16401574466294747
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,"COBB, DAVID",GREEN,0.0,4408,2828387,20210113,OTHER,0.15584854547839458
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,0.0,3074,2828387,20210113,OTHER,0.10868385408361726
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,OTHER,Unknown Party,1.0,2532,2828387,20210113,OTHER,0.08952098846444988
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,"HARENS, THOMAS",CHRISTIAN FREEDOM PARTY,0.0,2387,2828387,20210113,OTHER,0.08439439157371321
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,"VAN AUKEN, BILL",SOCIALIST EQUALITY PARTY,0.0,539,2828387,20210113,OTHER,0.019056798097290082
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,"CALERO, ROGER",SOCIALIST WORKERS,0.0,416,2828387,20210113,OTHER,0.014708029700320358
2004,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,672660,1139824,20210113,REPUBLICAN,59.01437414899142
2004,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,457766,1139824,20210113,DEMOCRAT,40.16111259282135
2004,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"NADER, RALPH",REFORM PARTY,0.0,3175,1139824,20210113,OTHER,0.2785517764146044
2004,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,1793,1139824,20210113,LIBERTARIAN,0.15730498743665688
2004,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,0.0,1758,1139824,20210113,OTHER,0.15423433793287383
2004,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"CALERO, ROGER",INDEPENDENT,0.0,1599,1139824,20210113,OTHER,0.14028481590140232
2004,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"COBB, DAVID",GREEN,0.0,1073,1139824,20210113,OTHER,0.0941373405016915
2004,MISSOURI,MO,29,43,34,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,1455713,2731364,20210113,REPUBLICAN,53.29619193926551
2004,MISSOURI,MO,29,43,34,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,1259171,2731364,20210113,DEMOCRAT,46.10044651683188
2004,MISSOURI,MO,29,43,34,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,9831,2731364,20210113,LIBERTARIAN,0.35993005692393987
2004,MISSOURI,MO,29,43,34,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,0.0,5355,2731364,20210113,OTHER,0.19605589002417842
2004,MISSOURI,MO,29,43,34,US PRESIDENT,"NADER, RALPH",INDEPENDENT,1.0,1294,2731364,20210113,OTHER,0.047375596954488675
2004,MONTANA,MT,30,81,64,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,266063,450434,20210113,REPUBLICAN,59.06814316858851
2004,MONTANA,MT,30,81,64,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,173710,450434,20210113,DEMOCRAT,38.56502839483698
2004,MONTANA,MT,30,81,64,US PRESIDENT,"NADER, RALPH",INDEPENDENT,0.0,6168,450434,20210113,OTHER,1.369346008516231
2004,MONTANA,MT,30,81,64,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,0.0,1764,450434,20210113,OTHER,0.3916223020464707
2004,MONTANA,MT,30,81,64,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,1733,450434,20210113,LIBERTARIAN,0.3847400507066518
2004,MONTANA,MT,30,81,64,US PRESIDENT,"COBB, DAVID",GREEN,0.0,996,450434,20210113,OTHER,0.22112007530515013
2004,NEBRASKA,NE,31,46,35,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,512814,778186,20210113,REPUBLICAN,65.89864119889074
2004,NEBRASKA,NE,31,46,35,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,254328,778186,20210113,DEMOCRAT,32.682160820163816
2004,NEBRASKA,NE,31,46,35,US PRESIDENT,"NADER, RALPH",REFORM PARTY,0.0,5780,778186,20210113,OTHER,0.7427530179160252
2004,NEBRASKA,NE,31,46,35,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,2041,778186,20210113,LIBERTARIAN,0.26227662795270024
2004,NEBRASKA,NE,31,46,35,US PRESIDENT,OTHER,NEBRASKA PARTY,0.0,1314,778186,20210113,OTHER,0.16885423279267425
2004,NEBRASKA,NE,31,46,35,US PRESIDENT,"COBB, DAVID",GREEN,0.0,978,778186,20210113,OTHER,0.12567689472696758
2004,NEBRASKA,NE,31,46,35,US PRESIDENT,OTHER,Unknown Party,1.0,931,778186,20210113,OTHER,0.11963720755706218
2004,NEVADA,NV,32,88,65,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,418690,829587,20210113,REPUBLICAN,50.4696915453111
2004,NEVADA,NV,32,88,65,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,397190,829587,20210113,DEMOCRAT,47.87804051895702
2004,NEVADA,NV,32,88,65,US PRESIDENT,"NADER, RALPH",INDEPENDENT,0.0,4838,829587,20210113,OTHER,0.5831817518837686
2004,NEVADA,NV,32,88,65,US PRESIDENT,OTHER,Unknown Party,0.0,3688,829587,20210113,OTHER,0.4445585574508762
2004,NEVADA,NV,32,88,65,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,3176,829587,20210113,LIBERTARIAN,0.38284110045118835
2004,NEVADA,NV,32,88,65,US PRESIDENT,"PEROUTKA, MICHAEL",INDEPENDENT AMERICAN,0.0,1152,829587,20210113,OTHER,0.13886427824929753
2004,NEVADA,NV,32,88,65,US PRESIDENT,"COBB, DAVID",GREEN,0.0,853,829587,20210113,OTHER,0.1028222476967455
2004,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,340511,678287,20210113,DEMOCRAT,50.201610822557406
2004,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,331237,678287,20210113,REPUBLICAN,48.83434298460681
2004,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"NADER, RALPH",INDEPENDENT,0.0,4479,678287,20210113,OTHER,0.6603399445957242
2004,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,OTHER,Unknown Party,0.0,1095,678287,20210113,OTHER,0.16143608826352265
2004,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,OTHER,Unknown Party,1.0,965,678287,20210113,OTHER,0.1422701599765291
2004,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,1911430,3611691,20210113,DEMOCRAT,52.92340900702746
2004,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,1670003,3611691,20210113,REPUBLICAN,46.23881168128724
2004,NEW JERSEY,NJ,34,22,12,US PRESIDENT,OTHER,INDEPENDENT,0.0,30258,3611691,20210113,OTHER,0.837779311685302
2004,NEW MEXICO,NM,35,85,66,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,376930,756304,20210113,REPUBLICAN,49.8384247604138
2004,NEW MEXICO,NM,35,85,66,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,370942,756304,20210113,DEMOCRAT,49.0466796420487
2004,NEW MEXICO,NM,35,85,66,US PRESIDENT,"NADER, RALPH",INDEPENDENT,0.0,4053,756304,20210113,OTHER,0.5358956186930123
2004,NEW MEXICO,NM,35,85,66,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,2382,756304,20210113,LIBERTARIAN,0.31495271742579706
2004,NEW MEXICO,NM,35,85,66,US PRESIDENT,"COBB, DAVID",GREEN,0.0,1226,756304,20210113,OTHER,0.16210412744081745
2004,NEW MEXICO,NM,35,85,66,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,0.0,771,756304,20210113,OTHER,0.10194313397787133
2004,NEW YORK,NY,36,21,13,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,4180755,7448266,20210113,DEMOCRAT,56.13058126549186
2004,NEW YORK,NY,36,21,13,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,2806993,7448266,20210113,REPUBLICAN,37.6865299923499
2004,NEW YORK,NY,36,21,13,US PRESIDENT,"BUSH, GEORGE W.",CONSERVATIVE,0.0,155574,7448266,20210113,OTHER,2.0887277656302823
2004,NEW YORK,NY,36,21,13,US PRESIDENT,"KERRY, JOHN",WORKING FAMILIES,0.0,133525,7448266,20210113,OTHER,1.7926991329257038
2004,NEW YORK,NY,36,21,13,US PRESIDENT,"NADER, RALPH",INDEPENDENCE,0.0,84247,7448266,20210113,OTHER,1.1310954791356806
2004,NEW YORK,NY,36,21,13,US PRESIDENT,BLANK VOTE/SCATTERING,Unknown Party,0.0,57230,7448266,20210113,OTHER,0.7683667581152446
2004,NEW YORK,NY,36,21,13,US PRESIDENT,"NADER, RALPH",PEACE AND JUSTICE,0.0,15626,7448266,20210113,OTHER,0.2097937963010451
2004,NEW YORK,NY,36,21,13,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,11607,7448266,20210113,LIBERTARIAN,0.15583492855921094
2004,NEW YORK,NY,36,21,13,US PRESIDENT,"CALERO, ROGER",SOCIALIST WORKERS,0.0,2405,7448266,20210113,OTHER,0.032289394605402116
2004,NEW YORK,NY,36,21,13,US PRESIDENT,OTHER,Unknown Party,1.0,304,7448266,20210113,OTHER,0.00408148688567245
2004,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,1961166,3501007,20210113,REPUBLICAN,56.01719733779452
2004,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,1525849,3501007,20210113,DEMOCRAT,43.5831462205017
2004,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,11731,3501007,20210113,LIBERTARIAN,0.33507502270061157
2004,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,OTHER,UNAFFILIATED,1.0,2261,3501007,20210113,OTHER,0.06458141900316108
2004,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,196651,312833,20210113,REPUBLICAN,62.86133496146506
2004,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,111052,312833,20210113,DEMOCRAT,35.49881246543683
2004,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"NADER, RALPH",INDEPENDENT,0.0,3756,312833,20210113,OTHER,1.2006405973794325
2004,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,851,312833,20210113,LIBERTARIAN,0.27203012469912063
2004,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,0.0,514,312833,20210113,OTHER,0.16430491668078495
2004,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,OTHER,Unknown Party,1.0,9,312833,20210113,OTHER,0.002876934338768608
2004,OHIO,OH,39,31,24,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,2859764,5627903,20210113,REPUBLICAN,50.814024335529595
2004,OHIO,OH,39,31,24,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,2741165,5627903,20210113,DEMOCRAT,48.70668524315362
2004,OHIO,OH,39,31,24,US PRESIDENT,OTHER,Unknown Party,0.0,26616,5627903,20210113,OTHER,0.47292925979712164
2004,OHIO,OH,39,31,24,US PRESIDENT,OTHER,Unknown Party,1.0,358,5627903,20210113,OTHER,0.006361161519663719
2004,OKLAHOMA,OK,40,73,53,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,959792,1463758,20210113,REPUBLICAN,65.57040166475606
2004,OKLAHOMA,OK,40,73,53,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,503966,1463758,20210113,DEMOCRAT,34.42959833524394
2004,OREGON,OR,41,92,72,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,943163,1836782,20210113,DEMOCRAT,51.348663042211875
2004,OREGON,OR,41,92,72,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,866831,1836782,20210113,REPUBLICAN,47.19291674243323
2004,OREGON,OR,41,92,72,US PRESIDENT,OTHER,Unknown Party,0.0,8956,1836782,20210113,OTHER,0.4875918862445298
2004,OREGON,OR,41,92,72,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,7260,1836782,20210113,LIBERTARIAN,0.3952564866162669
2004,OREGON,OR,41,92,72,US PRESIDENT,"COBB, DAVID",PACIFIC GREEN,0.0,5315,1836782,20210113,OTHER,0.28936476947182627
2004,OREGON,OR,41,92,72,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,0.0,5257,1836782,20210113,OTHER,0.2862070730222748
2004,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,2938095,5769590,20210113,DEMOCRAT,50.923809144150624
2004,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,2793847,5769590,20210113,REPUBLICAN,48.4236661530542
2004,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,21185,5769590,20210113,LIBERTARIAN,0.36718380335517775
2004,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"COBB, DAVID",GREEN,0.0,6319,5769590,20210113,OTHER,0.10952251373147832
2004,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,0.0,6318,5769590,20210113,OTHER,0.10950518147736668
2004,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"INDEPENDENT PARTY CANDIDATE,",INDEPENDENT,1.0,2656,5769590,20210113,OTHER,0.046034466920526415
2004,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,BLANK VOTE/SCATTERING,Unknown Party,0.0,1170,5769590,20210113,OTHER,0.02027873731062346
2004,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,259760,437134,20210113,DEMOCRAT,59.42342622628301
2004,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,169046,437134,20210113,REPUBLICAN,38.67143713369356
2004,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"NADER, RALPH",REFORM PARTY,0.0,4651,437134,20210113,OTHER,1.0639758060457434
2004,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"COBB, DAVID",GREEN,0.0,1333,437134,20210113,OTHER,0.304940819062347
2004,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,907,437134,20210113,LIBERTARIAN,0.20748786413319487
2004,RHODE ISLAND,RI,44,15,5,US PRESIDENT,NONPARTISAN,NONPARTISAN,0.0,845,437134,20210113,OTHER,0.19330457022331823
2004,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,0.0,339,437134,20210113,OTHER,0.07755059089432531
2004,RHODE ISLAND,RI,44,15,5,US PRESIDENT,WORKERS WORLD,WORKERS WORLD,0.0,253,437134,20210113,OTHER,0.05787698966449647
2004,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,937974,1617700,20210113,REPUBLICAN,57.98194968164678
2004,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,661669,1617700,20210113,DEMOCRAT,40.90183593991469
2004,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"NADER, RALPH",INDEPENDENCE,0.0,5520,1617700,20210113,OTHER,0.34122519626630404
2004,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,0.0,5317,1617700,20210113,OTHER,0.3286765160412932
2004,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,3608,1617700,20210113,LIBERTARIAN,0.22303270074797554
2004,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"BROWN, WALT",UNITED CITIZENS,0.0,2124,1617700,20210113,OTHER,0.13129752117203436
2004,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"COBB, DAVID",GREEN,0.0,1488,1617700,20210113,OTHER,0.09198244421091674
2004,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,232584,388215,20210113,REPUBLICAN,59.91113171824891
2004,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,149244,388215,20210113,DEMOCRAT,38.443645917854795
2004,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"NADER, RALPH",INDEPENDENT,0.0,4320,388215,20210113,OTHER,1.1127854410571463
2004,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,0.0,1103,388215,20210113,OTHER,0.284120912381026
2004,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,964,388215,20210113,LIBERTARIAN,0.24831601045812243
2004,TENNESSEE,TN,47,62,54,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,1384375,2437319,20210113,REPUBLICAN,56.799089491363254
2004,TENNESSEE,TN,47,62,54,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,1036477,2437319,20210113,DEMOCRAT,42.52529110879618
2004,TENNESSEE,TN,47,62,54,US PRESIDENT,OTHER,INDEPENDENT,0.0,16428,2437319,20210113,OTHER,0.674019281021483
2004,TENNESSEE,TN,47,62,54,US PRESIDENT,OTHER,Unknown Party,1.0,39,2437319,20210113,OTHER,0.0016001188190794885
2004,TEXAS,TX,48,74,49,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,4526917,7410749,20210113,REPUBLICAN,61.08582276906154
2004,TEXAS,TX,48,74,49,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,2832704,7410749,20210113,DEMOCRAT,38.22426046274135
2004,TEXAS,TX,48,74,49,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,38787,7410749,20210113,LIBERTARIAN,0.5233883916457027
2004,TEXAS,TX,48,74,49,US PRESIDENT,OTHER,Unknown Party,1.0,12341,7410749,20210113,OTHER,0.166528376551412
2004,UTAH,UT,49,87,67,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,663742,927844,20210113,REPUBLICAN,71.53594785330293
2004,UTAH,UT,49,87,67,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,241199,927844,20210113,DEMOCRAT,25.995641508701894
2004,UTAH,UT,49,87,67,US PRESIDENT,"NADER, RALPH",UNAFFILIATED,0.0,11305,927844,20210113,OTHER,1.2184160268320967
2004,UTAH,UT,49,87,67,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,0.0,6841,927844,20210113,OTHER,0.7373006669224568
2004,UTAH,UT,49,87,67,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,3375,927844,20210113,LIBERTARIAN,0.36374649186716734
2004,UTAH,UT,49,87,67,US PRESIDENT,"JAY, CHARLES",PERSONAL CHOICE,0.0,946,927844,20210113,OTHER,0.10195679446113785
2004,UTAH,UT,49,87,67,US PRESIDENT,"CALERO, ROGER",SOCIALIST WORKERS,0.0,393,927844,20210113,OTHER,0.04235625816408793
2004,UTAH,UT,49,87,67,US PRESIDENT,OTHER,Unknown Party,1.0,43,927844,20210113,OTHER,0.004634399748233539
2004,VERMONT,VT,50,13,6,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,184067,312309,20210113,DEMOCRAT,58.93746257712714
2004,VERMONT,VT,50,13,6,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,121180,312309,20210113,REPUBLICAN,38.801315363950444
2004,VERMONT,VT,50,13,6,US PRESIDENT,"NADER, RALPH",INDEPENDENT,0.0,4494,312309,20210113,OTHER,1.4389594920415356
2004,VERMONT,VT,50,13,6,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,1102,312309,20210113,LIBERTARIAN,0.3528556653826819
2004,VERMONT,VT,50,13,6,US PRESIDENT,OTHER,Unknown Party,1.0,957,312309,20210113,OTHER,0.3064272883586448
2004,VERMONT,VT,50,13,6,US PRESIDENT,"PARKER, JOHN",LIBERTY UNION PARTY,0.0,265,312309,20210113,OTHER,0.08485186145772296
2004,VERMONT,VT,50,13,6,US PRESIDENT,"CALERO, ROGER",SOCIALIST WORKERS,0.0,244,312309,20210113,OTHER,0.07812775168182792
2004,VIRGINIA,VA,51,54,40,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,1716959,3195415,20210113,REPUBLICAN,53.731956569021555
2004,VIRGINIA,VA,51,54,40,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,1454742,3195415,20210113,DEMOCRAT,45.525917603816715
2004,VIRGINIA,VA,51,54,40,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,0.0,11032,3195415,20210113,LIBERTARIAN,0.3452446708799952
2004,VIRGINIA,VA,51,54,40,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,0.0,10161,3195415,20210113,OTHER,0.3179868655558042
2004,VIRGINIA,VA,51,54,40,US PRESIDENT,OTHER,Unknown Party,1.0,2521,3195415,20210113,OTHER,0.07889429072593074
2004,WASHINGTON,WA,53,91,73,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,0.0,1510201,2859084,20210113,DEMOCRAT,52.82114831183694
2004,WASHINGTON,WA,53,91,73,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,0.0,1304894,2859084,20210113,REPUBLICAN,45.64028199241436
2004,WASHINGTON,WA,53,91,73,US PRESIDENT,"NADER, RALPH",INDEPENDENT,0.0,23283,2859084,20210113,OTHER,0.8143517294350219
